#,Region,Region,المنطقة,المنطقة,City,المدينة,Remote/Main,SID,Old Name,New Name,External Code,Anydesk ID,English Display Name - New,Arabic Display Name - New,latitude,longitude,Google Maps Link,Glass Room,Location Owner,SIM SN,Retail / LM,Short Address,Buliding NO.,Street Name,Street Name Arabic,District Eng,District Arabic,Zip code,Additional No.,Address,Main Modules,Adder Modules,Working Hours,Order #,Installed
168,Northern,,الشمالية,,Arar,عرعر,Remote,PSAR1174,,226046,P544,,An Naseem Parcel Station - Arar - Al Dawaa,محطة طرود النسيم - عرعر - الدواء,30.956179,41.041677,"https://www.google.com/maps/?q=30.956179, 41.041677",NO,Al Dawaa,,LM,SMJA8015,8015,Prince Fahad Bin Jalawi,الامير فهد بن جلوي,An Naseem Dist.,حي النسيم,73242,2385,"8015 Prince Fahad Bin Jalawi, An Naseem Dist., Arar, 73242 - 2385",1,1,,Order #2,Completed
169,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1175,,226047,P865,,Dhahrat Laban Parcel Station - Riyadh - Al Dawaa,محطة طرود ظهرة لبن - الرياض - الدواء,24.61825,46.505667,"https://www.google.com/maps/?q=24.61825, 46.505667",NO,Al Dawaa,,LM,RDLA4858,4858,Al Taif,الطائف,Dhahrat Laban Dist.,حي ظهرة لبن,13761,7090,"4858 Al Taif, Dhahrat Laban Dist., Riyadh, 13761 - 7090",1,1,,Order #2,Completed
170,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1176,,226048,P858,,Al Marwah Parcel Station - Riyadh - Al Dawaa,محطة طرود المروة - الرياض - الدواء,24.537965,46.660021,"https://www.google.com/maps/?q=24.537965, 46.660021",NO,Al Dawaa,,LM,RLMA7425,7425,Dirab Rd,طريق ديراب,Al Marwah Dist.,حي المروة,14722,2139,"7425 Dirab Rd, Al Marwah Dist., Riyadh, 14722 - 2139",1,1,,Order #2,Completed
171,Central,,الوسطى,,Al Kharj,الخرج,Remote,PSKA1177,,226049,P618,,Al Andalus Parcel Station - Al Kharj - Al Dawaa,محطة طرود حي الاندلس - الخرج - الدواء,24.154343,47.352029,"https://www.google.com/maps/?q=24.154343, 47.352029",NO,Al Dawaa,,LM,OAGD7488,7488,Sultan Ibn Abdulaziz,سلطان بن عبدالعزيز,Al Andalus Dist.,حي الاندلس,16439,5408,"7488 Sultan Ibn Abdulaziz, Al Andalus Dist., Al Kharj, 16439 - 5408",1,1,,Order #2,Completed
172,Central,,الوسطى,,Al Kharj,الخرج,Remote,PSKA1178,,226050,1149,,An Nahdah Parcel Station - Al Kharj - Al Dawaa,محطة طرود حي النهضة - الخرج - الدواء,24.15882,47.326956,https://maps.app.goo.gl/QHwsE5XYoZGpqhMt5,No,Al Dawaa,,LM,OAGA2861,2861,King Fahad Ibn Abdulaziz Rd,طريق الملك فهد بن عبدالعزيز,An Nahdah Dist.,حي النهضة,16439,7948,"2861 King Fahad Ibn Abdulaziz Rd, An Nahdah Dist., Al Kharj, 16439 - 7948",1,1,,Order #2,Completed
173,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1179,,226051,P809,,East Naseem Parcel Station - Riyadh - Al Dawaa,محطة طرود النسيم الشرقي - الرياض - الدواء,24.750784,46.846996,"https://www.google.com/maps/?q=24.750784, 46.846996",NO,Al Dawaa,,LM,RQNC7610,7610,Al Karamah,الكرامه,East Naseem Dist.,حي النسيم الشرقي,14242,4690,"7610 Al Karamah, East Naseem Dist., Riyadh, 14242 - 4690",1,1,,Order #2,Completed
174,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1180,,226052,P271,,Al Salam Parcel Station - Riyadh - Al Dawaa,محطة طرود حي السلام - الرياض - الدواء,24.69359,46.809269,"https://www.google.com/maps/?q=24.69359, 46.809269",NO,Al Dawaa,,LM,RQSA6087,6087,Al Imam Al Shafie,الامام الشافعي,Al Salam Dist.,حي السلام,14226,3511,"6087 Al Imam Al Shafie, Al Salam Dist., Riyadh, 14226 - 3511",1,1,,Order #2,Completed
175,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1181,,226053,1147,,West Naseem Parcel Station 1 - Riyadh - Al Dawaa,محطة طرود النسيم الغربي 1 - الرياض - الدواء,24.73591,46.81375,"https://www.google.com/maps/?q=24.73591, 46.81375",NO,Al Dawaa,,LM,RQNE7179,7179,Saad Bin Abi Waqqas,سعد بن ابي وقاص,West Naseem Dist.,حي النسيم الغربي,14231,3009,"7179 Saad Bin Abi Waqqas, West Naseem Dist., Riyadh, 14231 - 3009",1,1,,Order #2,Completed
176,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1182,,226054,P603,,Tuwaiq Parcel Station - Riyadh - Al Dawaa,محطة طرود حي طويق - الرياض - الدواء,24.583794,46.578827,"https://www.google.com/maps/?q=24.583794, 46.578827",NO,Al Dawaa,,LM,RKTA2305,2305,Khadeejah Bint Khuwaylid,خديجة بنت خويلد,Tuwaiq Dist.,حي طويق,14921,7210,"2305 Khadeejah Bint Khuwaylid, Tuwaiq Dist., Riyadh, 14921 - 7210",1,1,,Order #2,Completed
177,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1183,,226055,P272,,Al Zahrah Parcel Station - Riyadh - Al Dawaa,محطة طرود الزهرة - الرياض - الدواء,24.582956,46.656298,"https://www.google.com/maps/?q=24.582956, 46.656298",NO,Al Dawaa,,LM,RIZB8422,8422,Ayshah Bin Abi Bakr,عائشة بنت ابي بكر,Al Zahrah Dist.,حي الزهرة,12985,4641,"8422 Ayshah Bin Abi Bakr, Al Zahrah Dist., Riyadh, 12985 - 4641",1,1,,Order #2,Completed
178,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1184,,226056,P954,,Wadi Mudhainib Parcel Station - Madinah - Al Dawaa,محطة طرود وادي مذينب - المدينة المنورة - الدواء,24.451995,39.67702,"https://www.google.com/maps/?q=24.451995, 39.67702",NO,Al Dawaa,,LM,DMPB8216,8216,Zayd Bin Hatib,حميضه بن رقيم,Wadi Mudhainib Dist.,حي وادي مذينب,42364,3186,"8216 Zayd Bin Hatib, Wadi Mudhainib Dist., Madinah, 42364 - 3186",1,1,,Order #2,Completed
179,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1185,,226057,P942,,King Fahd Parcel Station - Madinah - Al Dawaa,محطة طرود حي الملك فهد - المدينة المنورة - الدواء,24.49506,39.703227,https://maps.app.goo.gl/ZeoKavhinAV4bxd88,No,Al Dawaa,,LM,DMPB4468,4468,Khaled Bin Oqbah Al Qurashi,خالد بن عقبه القرشي,King Fahd Dist.,حي الملك فهد,42367,8273,"4468 Khaled Bin Oqbah Al Qurashi, King Fahd Dist., Madinah, 42367 - 8273",1,1,,Order #2,Completed
180,Western,,الغربية,,Yanbu,ينبع,Remote,PSYN1186,,226058,1042,,Al Sumayri Parcel Station - Yanbu - Al Dawaa,محطة طرود حي السميري - ينبع - الدواء,24.09829,38.050897,https://maps.app.goo.gl/dCtUwMuHURQT3vX17,No,Al Dawaa,,LM,YADH8497,8497,Abu Bakr As Siddiq,ابو بكر الصديق رضي الله عنه,Al Sumayri Dist.,حي السميري,46424,3178,"8497 Abu Bakr As Siddiq, Al Sumayri Dist., Yanbu, 46424 - 3178",1,1,,Order #2,Completed
181,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1187,,226059,P614,,Al Nadwah Parcel Station - Riyadh - Al Dawaa,محطة طرود الندوة - الرياض - الدواء,24.795634,46.865092,"https://www.google.com/maps/?q=24.795634, 46.865092",NO,Al Dawaa,,LM,RSRD7565,7565,Khurais Rd,طريق خريص,Al Nadwah Dist.,حي الندوة,14813,2356,"7565 Khurais Rd, Al Nadwah Dist., Riyadh, 14813 - 2356",1,1,,Order #2,Completed
182,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1188,,226060,1133,,Qurtubah Parcel Station - Riyadh - Al Dawaa,محطة طرود قرطبة - الرياض - الدواء,24.831737,46.731551,"https://www.google.com/maps/?q=24.831737, 46.731551",NO,Al Dawaa,,LM,RUQA2577,2577,Al Thumamah Rd,طريق الثمامة,Qurtubah Dist.,حي قرطبة,13248,7650,"2577 Al Thumamah Rd, Qurtubah Dist., Riyadh, 13248 - 7650",1,1,,Order #2,Completed
183,Central,,الوسطى,,Unayzah,عنيزة,Remote,PSON1189,,226061,245,,Al Wafa Parcel Station - Unayzah - Al Dawaa,محطة طرود الوفاء - عنيزة - الدواء,26.072861,44.010472,"https://www.google.com/maps/?q=26.072861, 44.010472",NO,Al Dawaa,,LM,QAPC3719,3719,Sheikh Mohammad Bin Othaimeen Rd,طريق الشيخ محمد بن عثيمين,Al Wafa Dist.,حي الوفاء,56467,7087,"3719 Sheikh Mohammad Bin Othaimeen Rd, Al Wafa Dist., Unayzah, 56467 - 7087",1,1,,Order #2,Completed
184,Central,,الوسطى,,Al Badayea,البدائع,Remote,PSBE1190,,226062,1131,,Al Khalij Parcel Station - Al Badai - Al Dawaa,محطة طرود الخليج - البدائع - الدواء,25.999552,43.740365,"https://www.google.com/maps/?q=25.999552, 43.740365",NO,Al Dawaa,,LM,QEMA8748,8748,Ommar Bin  Al Khatab St,شارع عمر بن الخطاب,Al Khalij Dist.,حي الخليج,56353,3529,"8748 Ommar Bin  Al Khatab St, Al Khalij Dist., Al Badayea, 56353 - 3529",1,1,,Order #2,Completed
185,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1191,,226063,P660,,Al Yarmuk Parcel Station 1 - Riyadh - Al Dawaa,محطة طرود اليرموك 1 - الرياض - الدواء,24.804798,46.772048,"https://www.google.com/maps/?q=24.804798, 46.772048",NO,Al Dawaa,,LM,RFYB7519,7519,Rajiyah,راجيه,Al Yarmuk Dist.,حي اليرموك,13243,3413,"7519 Rajiyah, Al Yarmuk Dist., Riyadh, 13243 - 3413",1,1,,Order #2,Completed
186,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1192,,226064,P646,,Al Munisiyah Parcel Station 1 - Riyadh - Al Dawaa,محطة طرود المونسية 1 - الرياض - الدواء,24.825936,46.780515,"https://www.google.com/maps/?q=24.825936, 46.780515",NO,Al Dawaa,,LM,RUMD7171,7171,Ali Al Fazari,علي الفزاري,Al Munisiyah Dist.,حي المونسية,13253,3312,"7171 Ali Al Fazari, Al Munisiyah Dist., Riyadh, 13253 - 3312",1,1,,Order #2,Completed
187,Central,,الوسطى,,Dariaa,الدرعية,Remote,PSDR1193,,226065,1116,,Al Asemah Parcel Station - Ad Dir'Iyah - Al Dawaa,محطة طرود العاصمة - الدرعية - الدواء,24.751873,46.574967,"https://www.google.com/maps/?q=24.751873, 46.574967",NO,Al Dawaa,,LM,RDAB5118,5118,King Abdulaziz,الملك عبدالعزيز,Al Asemah Dist.,حي العاصمة,13713,6987,"5118 King Abdulaziz, Al Asemah Dist., Dariaa, 13713 - 6987",1,1,,Order #2,Completed
188,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1194,,226066,61136,,West Naseem Parcel Station - Riyadh - Meed,محطة طرود النسيم الغربي - الرياض - ميد,24.7265499439376,46.8146863533732,https://maps.app.goo.gl/iaNWMiw5WF92jEDb7,NO,Meed,,LM,RQNA6113,6113,Abdullah Bin  Masoud,عبدالله بن مسعود,West Naseem Dist.,حي النسيم الغربي,14231,3138,"6113 Abdullah Bin  Masoud, West Naseem Dist., Riyadh, 14231 - 3138",1,1,24 Hours,Order #2,Completed
189,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1195,,226067,61030,,King Fahd Parcel Station - Riyadh - Meed,محطة طرود الملك فهد - الرياض - ميد,24.7397448783251,46.6694317497788,https://maps.app.goo.gl/odJFevMeyjYqEXcq9,NO,Meed,,LM,RHFA3094,3094,Al Ameer Nayif Bin Abdulaziz,الامير نايف بن عبدالعزيز,King Fahd Dist.,حي الملك فهد,12273,7182,"3094 Al Ameer Nayif Bin Abdulaziz, King Fahd Dist., Riyadh, 12273 - 7182",1,1,24 Hours,Order #2,Completed
190,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1196,,226068,136,,Al Fayha Parcel Station - Riyadh - Panda,محطة طرود الفيحاء - الرياض - بنده,24.681912,46.814946,https://goo.gl/maps/PhKQxTwGwhk,No,Panda,,LM,RQFE7555,7555,Al Imam Al Shafie,الامام الشافعي,Al Fayha Dist.,حي الفيحاء,14253,3930,"7555 Al Imam Al Shafie, Al Fayha Dist., Riyadh, 14253 - 3930",1,1,24 Hours,Order #2,Completed
191,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1197,,226069,61078,,Al Maseef Parcel Station - Riyadh - Meed,محطة طرود المصيف 2 - الرياض - ميد,24.7681816508802,46.6849785423287,https://goo.gl/maps/89Wja6nt76LeapmM7,NO,Meed,,LM,RHYA3678,3678,Al Hussain Ibn Ali,الحسين بن على,Al Maseef Dist.,حي المصيف,12468,7645,"3678 Al Hussain Ibn Ali, Al Maseef Dist., Riyadh, 12468 - 7645",1,1,24 Hours,Order #2,Completed
192,Western,,الغربية,,Jeddah,جدة,Main,PSJD1198,,226070,62007,,Al Hamra Parcel Station 2 - Jeddah - Meed,محطة طرود الحمراء 2 - جدة - ميد,21.5262354353373,39.1618093699662,https://maps.app.goo.gl/qDaLY1H38Kqaq9vv7,NO,Meed,,LM,JCHA6872,6872,Al Andalus,الاندلس,Al Hamra Dist.,حي الحمراء,23321,3243,"6872 Al Andalus, Al Hamra Dist., Jeddah, 23321 - 3243",1,1,24 Hours,Order #2,Completed
193,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1199,,226071,62107,,As Safa Parcel Station - Jeddah - Meed,محطة طرود الصفا - جدة - ميد,21.58242,39.21849,https://maps.app.goo.gl/JfQhXVV45XmacktP7,No,Meed,,LM,JDSC8245,8245,Um Al Qura,ام القرى,As Safa Dist.,حي الصفا,23454,4069,"8245 Um Al Qura, As Safa Dist., Jeddah, 23454 - 4069",1,1,24 Hours,Order #2,Completed
194,Western,,الغربية,,Jeddah,جدة,Main,PSJD1200,,226072,62064,,Al Hamra Parcel Station - Jeddah - Meed,محطة طرود الحمراء - جدة - ميد,21.522223,39.161095,https://maps.app.goo.gl/gN1Kai7tsXVz9Fvk7,NO,Meed,,LM,JCHA6872,6872,Al Andalus,الاندلس,Al Hamra Dist.,حي الحمراء,23321,3243,"6872 Al Andalus, Al Hamra Dist., Jeddah, 23321 - 3243",1,1,24 Hours,Order #2,Completed
195,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1201,PSRG1201,226073,62096,,Al Frosyah Parcel Station - Jeddah - Meed,محطة طرود الفروسية - جدة - ميد,21.82166,39.19,https://maps.app.goo.gl/A245EZuR8uMouHB39,No,Meed,,LM,JGFA2374,2374,Abdulmajid Al Khati,عبدالمجيد الخطي,Al Frosyah Dist.,حي الفروسية,23783,8146,"2374 Abdulmajid Al Khati, Al Frosyah Dist., Jeddah, 23783 - 8146",1,2,24 Hours,Order #2,Completed
196,Western,,الغربية,,Jeddah,جدة,Main,PSJD1202,,226074,62098,,Al Amwaj Parcel Station - Jeddah - Meed,محطة طرود الامواج - جدة - ميد,21.7617042669194,39.0753952423287,https://goo.gl/maps/1WLX2FuQUoJdNMAo7,NO,Meed,,LM,JHYB3744,3744,Abu Al Mugheerah Bin Hazm,أبو المغيرة بن حزم,Al Amwaj Dist.,حي الامواج,23814,9005,"3744 Abu Al Mugheerah Bin Hazm, Al Amwaj Dist., Jeddah, 23814 - 9005",1,1,24 Hours,Order #2,Completed
197,Western,,الغربية,,Jeddah,جدة,Main,PSJD1203,,226075,62015,,Madain Al Fahd Parcel Station - Jeddah - Meed,محطة طرود مدائن الفهد - جدة - ميد,21.4639377839107,39.22414924298,https://maps.app.goo.gl/uv5yhwiaUPPjdAfg9,NO,Meed,,LM,JIMC6911,6911,Madain Al Fahd,مدائن ال فهد,Madain Al Fahd Dist.,حي مدائن الفهد,22336,2824,"6911 Madain Al Fahd, Madain Al Fahd Dist., Jeddah, 22336 - 2824",1,1,24 Hours,Order #2,Completed
198,Western,,الغربية,,Jeddah,جدة,Main,PSJD1204,,226076,62090,,Al Ajaweed Parcel Station - Jeddah - Meed,محطة طرود الاجاويد - جدة - ميد,21.3999871696447,39.3006951448295,https://maps.app.goo.gl/sJS9mathPLvuR3q29,NO,Meed,,LM,JJDA7469,7469,Ibn Al Muhallab,ابن المهلب,Al Ajaweed Dist.,حي الاجاويد,22443,4247,"7469 Ibn Al Muhallab, Al Ajaweed Dist., Jeddah, 22443 - 4247",1,1,24 Hours,Order #2,Completed
199,Western,Makkah,الغربية,منطقة مكة المكرمة,Jeddah,جدة,Main,PSJD1205,,226077,62110,,Ar Rabwah Parcel Station 1 - Jeddah - Meed,محطة طرود الربوة 1 - جدة - ميد,21.61671,39.17207,https://maps.app.goo.gl/aABb7st5CpuqRchG8,No,Meed,,LM,JDBB3715,3715,Hira,حراء,Ar Rabwah Dist.,حي الربوة,23533,8110,"3715 Hira, Ar Rabwah Dist., Jeddah, 23533 - 8110",1,1,24 Hours,Order #2,Completed
200,Western,,الغربية,,Jeddah,جدة,Main,PSJD1206,,226078,62089,,Ar Rabwah Parcel Station 2 - Jeddah - Meed,محطة طرود الربوة 2 - جدة - ميد,21.6032505104839,39.1833888999999,https://maps.app.goo.gl/nZ8eQKtK3RTSdikN8,NO,Meed,,LM,JDBA8627,8627,Al Makaronah,المكرونة,Ar Rabwah Dist.,حي الربوة,23449,4386,"8627 Al Makaronah, Ar Rabwah Dist., Jeddah, 23449 - 4386",1,1,24 Hours,Order #2,Completed
201,Western,,الغربية,,Taif,الطائف,Remote,PSTA1207,,226079,62041,,Huwaya Ash Shamaliyyah Parcel Station - At Taif - Meed,محطة طرود حي حوايا الشمالية - الطائف - ميد,21.2691115130566,40.4124216742642,https://maps.app.goo.gl/NY1Ydb56u3YK5h6c8,NO,Meed,,LM,TAAB2399,2399,Al Janub Al Baha Rd,طريق الجنوب الباحة,Huwaya Ash Shamaliyyah Dist.,حي حوايا الشمالية,26513,8914,"2399 Al Janub Al Baha Rd, Huwaya Ash Shamaliyyah Dist., Taif, 26513 - 8914",1,1,24 Hours,Order #2,Completed
202,Western,,الغربية,,Taif,الطائف,Remote,PSTA1208,,226080,62092,,Al Siana Parcel Station - At Taif - Meed,محطة طرود الصيانة - الطائف - ميد,21.3372225736494,40.4542493183901,https://maps.app.goo.gl/i4WpWRMSKt71NRbh9,NO,Meed,,LM,TAMB4251,4251,Al Shaikh Sulayman Al Rajihi St,شارع الشيخ سليمان الراجحي,Al Siana Dist.,حي الصيانة,26551,9185,"4251 Al Shaikh Sulayman Al Rajihi St, Al Siana Dist., Taif, 26551 - 9185",1,1,24 Hours,Order #2,Completed
203,Western,Makkah,الغربية,منطقة مكة المكرمة,Taif,الطائف,Remote,PSTA1209,,226081,62132,,Al Faisaliyyah Parcel Station - Taif - Meed,محطة طرود الفيصلية - الطائف - ميد,21.296127,40.417953,https://maps.app.goo.gl/E1JSb8AKGhDU6yQP7,No,Meed,,LM,,,Al Sail Rd,طريق السيل,Al Faisaliyyah,حي الفيصلية,,,Address Incomplete,1,1,24 Hours,Order #2,Completed
204,Eastern,,الشرقية,,Dammam,الدمام,Main,PSDM1210,,226082,63001,,At Tubayshi Parcel Station - Dammam - Meed,محطة طرود الطبيشي - الدمام - ميد,26.4398012020047,50.1183860349831,https://maps.app.goo.gl/eX9nanC4T8HxYXHK9,NO,Meed,,LM,EDGA9683,9683,Al Amir Muhammed Bin  Fahd Rd,طريق الامير محمد بن فهد,At Tubayshi Dist.,حي الطبيشي,32233,2332,"9683 Al Amir Muhammed Bin  Fahd Rd, At Tubayshi Dist., Dammam, 32233 - 2332",1,1,24 Hours,Order #2,Completed
205,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Dammam,الدمام,Main,PSDM1211,,226083,3061,,Al Jalawiyah Parcel Station - Dammam - Meed,محطة طرود الجلوية - الدمام - ميد,26.431128,50.068085,https://maps.app.goo.gl/ePZb1MF1kSUDgWyS7,No,Meed,,LM,EDJA8341,8341,Al Amir Naif Bin  Abdul Aziz Rd,طريق الامير نايف بن عبد العزيز,Al Jalawiyah Dist.,حي الجلوية,32246,3730,"8341 Al Amir Naif Bin  Abdul Aziz Rd, Al Jalawiyah Dist., Dammam, 32246 - 3730",1,1,24 Hours,Order #2,Completed
206,Eastern,,الشرقية,,Dammam,الدمام,Main,PSDM1212,,226084,63036,,Ar Rakah Al Janubiyah Parcel Station - Al Khobar - Meed,محطة طرود الراكة الجنوبية - الخبر - ميد,26.3613548674546,50.1962392711643,https://maps.app.goo.gl/X7odux3RoqRHhdZD8,NO,Meed,,LM,EADA3781,3781,Khalid Bin  Al Walid,خالد بن الوليد,Ar Rakah Al Janubiyah Dist.,حي الراكة الجنوبية,34226,7523,"3781 Khalid Bin  Al Walid, Ar Rakah Al Janubiyah Dist., Dammam, 34226 - 7523",1,1,24 Hours,Order #2,Completed
207,Eastern,Eastern Province,الشرقية,المنطقة الشرقية,Al Khobar,الخبر,Main,PSKH1213,,226085,3058,,Al Olaya Parcel Station - Al Khobar - Meed,محطة طرود العليا - الخبر - ميد,26.299366,50.181658,https://maps.app.goo.gl/DxsiS5vsj7pLJ1XLA,No,Meed,,LM,EKJA7909,7909,Feras Bin Al Nadr,فراس بن النضر,Al Olaya Dist.,حي العليا,34445,2135,"7909 Feras Bin Al Nadr, Al Olaya Dist., Al Khobar, 34445 - 2135",1,1,24 Hours,Order #2,Completed
208,Eastern,,الشرقية,,Qatif,القطيف,Remote,PSQT1214,,226086,63047,,Ash Shati Parcel Station - Tarut - Meed,محطة طرود الشاطئ - تاروت - ميد,26.5574365804156,50.042160804298,https://maps.app.goo.gl/n9hkdAu8dhbFEAS19,NO,Meed,,LM,EGAA4050,4050,Al Riyadh,الرياض,Ash Shati Dist.,حي الشاطئ,32617,6133,"4050 Al Riyadh, Ash Shati Dist., Qatif, 32617 - 6133",1,1,24 Hours,Order #2,Completed
209,Eastern,,الشرقية,,Dammam,الدمام,Main,PSDM1215,,226087,63054,,Al Jawharah Parcel Station - Dammam - Meed,محطة طرود الجوهرة - الدمام - ميد,26.459957659962,50.0809811025008,https://maps.app.goo.gl/isi6DnC6a99GfZhA6,NO,Meed,,LM,EMDA2676,2676,Al Khalij Rd,طريق الخليج,Al Jawharah Dist.,حي الجوهرة,32422,6104,"2676 Al Khalij Rd, Al Jawharah Dist., Dammam, 32422 - 6104",1,1,24 Hours,Order #2,Completed
210,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1216,,226088,61014,,As Subaihiya Parcel Station - Buraidah - Meed,محطة طرود الصبيحية - بريدة - ميد,26.3453485485678,43.9589722,https://maps.app.goo.gl/T5DDGMz8x7gvYXu1A,NO,Meed,,LM,QBMB8098,8098,Al Maari,المعري,As Subaihiya Dist.,حي الصبيحية,52359,3419,"8098 Al Maari, As Subaihiya Dist., Buraydah, 52359 - 3419",1,1,24 Hours,Order #2,Completed
211,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1217,,226089,61087,,Az Zahrah Parcel Station - Buraidah - Meed,محطة طرود الزهرة - بريدة - ميد,26.359058218358,43.9473686307374,https://maps.app.goo.gl/idScz58YsGC4rqJx6,NO,Meed,,LM,QBWE3961,3961,Qatadah Ibn Al Noaman,قتادة ابن النعمان,Az Zahrah Dist.,حي الزهرة,52381,7644,"3961 Qatadah Ibn Al Noaman, Az Zahrah Dist., Buraydah, 52381 - 7644",1,1,24 Hours,Order #2,Completed
212,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1218,,226090,61095,,Ad Dahi Al Sharqi Parcel Station - Buraidah - Meed,محطة طرود حي الضاحي الشرقي - بريدة - ميد,26.3080257869365,44.0446531245899,https://maps.app.goo.gl/95H16j8RRmi54BqY6,NO,Meed,,LM,QBJD2517,2517,Omar Ibn Abdulaziz,عمر بن عبدالعزيز,Ad Dahi Al Sharqi Dist.,حي الضاحي الشرقي,52344,7330,"2517 Omar Ibn Abdulaziz, Ad Dahi Al Sharqi Dist., Buraydah, 52344 - 7330",1,1,24 Hours,Order #2,Completed
213,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1219,,226091,61107,,Al Iskan Parcel Station - Buraidah - Meed,محطة طرود الإسكان - بريدة - ميد,26.392744838517,43.9270161122949,https://maps.app.goo.gl/3ZdiQUAZ27WC4dKx9,NO,Meed,,LM,QBWC9135,9135,Omar Bin  Al Khattab,عمر بن الخطاب,Al Iskan Dist.,حي الإسكان,52386,2049,"9135 Omar Bin  Al Khattab, Al Iskan Dist., Buraydah, 52386 - 2049",1,1,24 Hours,Order #2,Completed
214,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1220,,226092,61109,,Al Fayziyah Parcel Station - Buraidah - Meed,محطة طرود حي الفايزية - بريدة - ميد,26.3666752542474,43.9657656633493,https://maps.app.goo.gl/aXUJHnkniZUpnZoVA,NO,Meed,,LM,QBWB3997,3997,Sultan Ibn Abdulaziz,سلطان بن عبدالعزيز,Al Fayziyah Dist.,حي الفايزية,52383,7954,"3997 Sultan Ibn Abdulaziz, Al Fayziyah Dist., Buraydah, 52383 - 7954",1,1,24 Hours,Order #2,Completed
215,Central,,الوسطى,,Unayzah,عنيزة,Remote,PSON1221,,226093,61163,,Al Ashrafiyah Parcel Station - Unayzah - Meed,محطة طرود الاشرفية - عنيزة - ميد,26.0934313675124,44.0032761184947,https://maps.app.goo.gl/2sm5MADeXrSsVSxi9,NO,Meed,,LM,QAGB4014,4014,Ash Shabili,طريق السفير الشبيلي,Al Ashrafiyah Dist.,حي الاشرفية,56438,6285,"4014 Ash Shabili, Al Ashrafiyah Dist., Unayzah, 56438 - 6285",1,1,24 Hours,Order #2,Completed
216,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1222,PSSK1222,226094,146,,West Naseem Parcel Station - Riyadh - Panda,محطة طرود النسيم الغربي - الرياض - بنده,24.725258,46.816199,https://goo.gl/maps/9fqznQ41ykq,No,Panda,,LM,RQNA2071,2071,Al Imam Ahmad Bin   Hanbal,الامام احمد بن حنبل,West Naseem Dist.,حي النسيم الغربي,14233,8455,"2071 Al Imam Ahmad Bin   Hanbal, West Naseem Dist., Riyadh, 14233 - 8455",1,2,24 Hours,Order #2,Completed
217,Northern,,الشمالية,,Sakaka,سكاكا,Remote,PSSK1223,,226095,61186,,An Nasriyah Parcel Station - Sakaka - Meed,محطة طرود الناصرية - سكاكا - ميد,29.9296792185738,40.2034623288356,https://maps.app.goo.gl/xNonNpdezWmQBA2K8,NO,Meed,,LM,WRJB5242,5242,Al Amthal,الأمثال,An Nasriyah Dist.,حي الناصرية,72345,6156,"5242 Al Amthal, An Nasriyah Dist., Sakaka, 72345 - 6156",1,1,24 Hours,Order #2,Completed
218,Northern,,الشمالية,,Dumat Al Jandal,دومة الجندل,Remote,PSDJ1224,,226096,61188,,An Nuzhah Parcel Station - Dawmat Al Jandal - Meed,محطة طرود النزهة - دومة الجندل - ميد,29.7980248252986,39.8571332036989,https://maps.app.goo.gl/AoezubSDk7Frrr8g8,NO,Meed,,LM,WTDA2369,2369,King Abdulaziz Rd,طريق الملك عبد العزيز,An Nuzhah Dist.,حي النزهة,74821,9752,"2369 King Abdulaziz Rd, An Nuzhah Dist., Dumat Al Jandal, 74821 - 9752",1,1,24 Hours,Order #2,Completed
